int_no,rue_1,rue_2,street_1,street_2,date_,all_pedest,pi,fi,fli,fri,fti,cli,cri,cti,acc,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100,borough,X,X.1,node_id,geometry
468,Sanguinet,Viger,Sanguinet,Viger,28/11/2008,0,4591.3994140625,30251.603515625,4236.67919921875,492.290161132812,25522.634765625,9041710,229378.65625,62296336,9,8.43194007873535,10.3173036575317,8.35153484344482,6.19906806945801,10.1473207473755,16.0173587799072,12.34312915802,17.9474124908447,60.2000007629395,4,15.1000003814697,50.7000007629395,0,1,0,1,0,0,1,1,0.5,0,465.941986083984,20325.6171875,423.429046630859,9925.9873046875,1567.87780761719,0,2134.150390625,3,0,0,0,0,0,0,1486.751953125,7.30434894561768,3.02516031265259,45.9139938354492,Ville-Marie,NA,,6254,"c(300375.3125, 5041192.5)"
451,La Gauchetière,Sanguinet,La GauchetiÞre,Sanguinet,07/05/2009,0,2742.36889648438,7802.37744140625,286.496459960938,1218.54016113281,6297.3408203125,287075,710567.375,6953438,0,7.91657686233521,8.96218395233154,5.65772581100464,7.10540914535522,8.74788284301758,12.5674991607666,13.4738187789917,15.7547473907471,42.2000007629395,4,10.6000003814697,37.0999984741211,0,0,0,0,0,1,1,1,0.5,0,583.130065917969,2187.791015625,754.904846191406,5614.58642578125,402.314544677734,0,1002.01940917969,4,0,0,0,0,0,0,1459.2900390625,7.28570508956909,0.78023773431778,27.4236888885498,Ville-Marie,NA,,6255,"c(300286.53125, 5041248.5)"
508,Sainte-Catherine,Sanguinet,Sainte-Catherine,Sanguinet,21/04/2009,0,13763.443359375,6571.849609375,600.055114746094,918.295227050781,5053.49951171875,863552.1875,4446269,17584572,5,9.52977085113525,8.79055118560791,6.39702177047729,6.82251882553101,8.52783584594727,13.6688098907471,15.3075761795044,16.6825313568115,46.9000015258789,4,11.6999998092651,40.2999992370605,0,0,0,0,0,0,1,1,1,998.813781738281,6079.38671875,0,1439.12145996094,0,4841.87353515625,5573.03564453125,1403.0615234375,2,0,0,2,0,0,0,1425.76403808594,7.26246309280396,0.657184958457947,137.634429931641,Ville-Marie,NA,,6258,"c(300010.34375, 5041428.5)"
505,Saint-André,Sherbrooke,Saint-AndrÚ,Sherbrooke,22/04/2009,0,4775.34375,21293.314453125,1036.21850585938,913.04541015625,19344.05078125,1771125.5,1650265.875,15914586,3,8.47122097015381,9.96614837646484,6.9433331489563,6.81678581237793,9.87014007568359,14.3871259689331,14.3164472579956,16.5827465057373,61.7000007629395,4,15.3999996185303,56.4000015258789,0,0,0,0,0,0,0,0,1,0,2650.41430664062,10862.69921875,328.428039550781,0,1302.21716308594,10430.615234375,494.2841796875,4,0,0,0,0,0,0,2037.40905761719,7.61943435668945,2.12933135032654,47.7534370422363,Plateau-Mont-Royal,NA,,6262,"c(299634.25, 5042224.5)"
684,Calixa-Lavallée,Panet/Sherbrooke,Calixa-LavallÚe,Panet/Sherbrooke,10/02/2009,0,4556.23876953125,32527.298828125,1649.65051269531,2007.73022460938,28869.91796875,1488459.5,2447304.25,37958016,2,8.42425346374512,10.389835357666,7.40831899642944,7.60476016998291,10.2705545425415,14.2132520675659,14.7104978561401,17.4519901275635,75.3000030517578,4,18.7999992370605,58.0999984741211,0,0,1,1,1,0,1,1,1,1322.6181640625,1728.09216308594,15869.34765625,562.864318847656,1012.14440917969,1522.69616699219,14323.1884765625,742.5859375,5,0,0,1,0,0,1,2567.02001953125,7.85050106048584,3.25272989273071,45.5623893737793,Ville-Marie,NA,,6267,"c(299724.9375, 5042746)"
713,Plessis,Sherbrooke,Plessis,Sherbrooke,10/02/2009,0,4676.71142578125,33889.2421875,2496.208984375,2661.794921875,28731.240234375,3871425.25,5382008,72347480,5,8.45034980773926,10.4308528900146,7.82252788543701,7.88675594329834,10.2657403945923,15.1691331863403,15.4985723495483,18.0969905853271,59.5999984741211,3,19.8999996185303,49.4000015258789,0,0,1,1,0,0,1,1,1,0,1.97496294975281,16380.5947265625,1915.71362304688,2461.02172851562,2156.6591796875,15047.626953125,602.363586425781,5,0,0,0,0,0,1,2650.4970703125,7.88250255584717,3.38892412185669,46.7671127319336,Plateau-Mont-Royal,NA,,6268,"c(299742, 5042828)"
504,Saint-André,Sainte-Catherine,Saint-AndrÚ,Sainte-Catherine,21/04/2009,0,11127.78515625,8983.572265625,925.963623046875,776.429138183594,7281.1796875,913288.75,1177189.875,22787822,8,9.31719970703125,9.10315322875977,6.83083486557007,6.65470504760742,8.89304828643799,13.7248067855835,13.9786405563354,16.9417362213135,42.4000015258789,4,10.6000003814697,36.7999992370605,0,0,0,0,0,0,1,1,1,1744.56921386719,7192.3291015625,0,960.507080078125,0,1516.15869140625,7239.00341796875,1458.79052734375,2,0,0,0,0,0,0,1897.79602050781,7.54844856262207,0.898357212543488,111.277854919434,Ville-Marie,NA,,6275,"c(300260.71875, 5041828.5)"
456,Bonsecours,Saint-Antoine/Saint-Denis,Bonsecours,Saint-Antoine/Saint-Denis,18/11/2008,0,2227.9306640625,24516.693359375,811.584594726562,2092.84448242188,21612.263671875,354909.09375,776541,32671760,11,7.70882892608643,10.1071100234985,6.69898891448975,7.64627885818481,9.98101615905762,12.7796173095703,13.5626049041748,17.30202293396,65.4000015258789,4,16.3999996185303,54.9000015258789,0,0,0,0,0,0,1,1,0.5,4214.4814453125,162.332504272461,0,437.303863525391,0,371.045715332031,20302.212890625,1257.24865722656,4,0,0,1,0,0,0,1644.68200683594,7.40530252456665,2.45166945457458,22.2793064117432,Ville-Marie,NA,,6283,"c(300547.625, 5041231)"
433,Berri,Saint-Antoine,Berri,Saint-Antoine,19/11/2008,0,1035.55041503906,26502.279296875,9001.708984375,1447.98132324219,16052.5888671875,428040.59375,447264.40625,9298054,1,6.94268798828125,10.184986114502,9.10517024993896,7.27792596817017,9.68362522125244,12.9669733047485,13.0109052658081,16.045316696167,67.5,4,16.8999996185303,64.3000030517578,0,1,0,1,0,0,1,1,0,2506.89794921875,36.5097923278809,0,280.461578369141,2536.26147460938,368.4169921875,21459.12109375,350.162109375,4,0,0,0,0,0,0,1764.76696777344,7.47577381134033,2.65022802352905,10.3555040359497,Ville-Marie,NA,,6284,"c(300598.625, 5041359)"
459,Saint-Denis,Viger,Saint-Denis,Viger,27/11/2008,1,1733.67028808594,24726.361328125,1514.26696777344,5373.55712890625,17838.537109375,494718.4375,2020225.875,16738191,1,7.45799589157104,10.1156253814697,7.32268714904785,8.5892448425293,9.78911590576172,13.111743927002,14.5187196731567,16.6332035064697,65.1999969482422,4,16.2999992370605,52.9000015258789,0,0,0,1,0,0,0,0,1,8496.619140625,430.134094238281,16229.7421875,600.874328613281,0,326.704895019531,0,375.956909179688,3,0,0,0,0,0,0,1606.96704101562,7.38210391998291,2.47263622283936,17.3367023468018,Ville-Marie,NA,,6290,"c(300440.75, 5041300)"
506,Saint-Denis,Sainte-Catherine,Saint-Denis,Sainte-Catherine,21/04/2009,0,13965.0517578125,15850.6572265625,1639.12817382812,912.543884277344,13298.9853515625,3027887.75,3428240.75,95707832,5,9.54431343078613,9.67096614837646,7.40191984176636,6.81623601913452,9.49544334411621,14.923376083374,15.0475578308105,18.3768100738525,61,4,15.3000001907349,52.4000015258789,0,1,0,1,0,1,1,1,1,10655.2919921875,3827.2763671875,0,1847.25500488281,0,3756.79541015625,5195.365234375,4533.724609375,2,0,0,0,0,0,0,1551.84204101562,7.34719800949097,1.58506572246552,139.650512695312,Ville-Marie,NA,,6292,"c(300076.03125, 5041536)"
462,Saint-François-Xavier,Saint-Jacques,Saint-Franþois-Xavier,Saint-Jacques,19/11/2008,0,8881.8369140625,7116.94775390625,1264.46020507812,737.754760742188,5114.732421875,2113106.25,967221.125,26797710,1,9.09176445007324,8.8702335357666,7.14240121841431,6.60361099243164,8.53987979888916,14.5636701583862,13.7821817398071,17.1038265228271,39.5,4,9.89999961853027,37.2000007629395,0,0,0,0,0,0,1,1,1,0,1311.03344726562,4872.48486328125,4064.20361328125,2244.462890625,1835.44677734375,0,1671.15270996094,2,0,0,1,0,0,0,1036.80505371094,6.94389915466309,0.711694777011871,88.8183670043945,Ville-Marie,NA,,6306,"c(300251.96875, 5040480)"
457,Saint-Antoine,Saint-Hubert,Saint-Antoine,Saint-Hubert,17/06/2009,0,1007.68402099609,15447.2255859375,3142.93408203125,453.733428955078,11850.5576171875,506097.21875,139253.34375,4980032.5,0,6.91541004180908,9.64518547058105,8.05291175842285,6.11750984191895,9.38012981414795,13.1344842910767,11.8440504074097,15.4209470748901,59.2999992370605,4,14.8000001907349,51,0,0,0,0,0,0,1,1,0,1019.97796630859,153.343231201172,0,203.895935058594,664.000122070312,449.919128417969,13763.2470703125,200.525756835938,4,0,0,0,0,0,0,1856.07800292969,7.52622079849243,1.54472255706787,10.0768404006958,Ville-Marie,NA,,6310,"c(300636.34375, 5041455)"
463,Saint-Hubert,Viger,Saint-Hubert,Viger,14/11/2008,0,702.314025878906,18861.798828125,417.700744628906,3177.50927734375,15266.5888671875,58885.78125,492969.40625,4690555,0,6.55438089370728,9.84489440917969,6.03476476669312,8.06385326385498,9.63342189788818,10.9833545684814,13.1082019805908,15.3610620498657,59.5999984741211,4,14.8999996185303,51.4000015258789,0,0,0,0,0,0,1,1,0.5,3483.32592773438,287.387573242188,12562.72265625,132.640426635742,2815.75048828125,139.442489624023,0,142.843536376953,4,0,0,0,0,0,0,1824.18395996094,7.50888824462891,1.88617992401123,7.02314043045044,Ville-Marie,NA,,6311,"c(300560.125, 5041490.5)"
507,Sainte-Catherine,Saint-Hubert,Sainte-Catherine,Saint-Hubert,04/12/2008,0,18422.25,14978.8349609375,1665.97705078125,1243.40600585938,12069.4521484375,8655698,4263323.5,122717584,9,9.82131385803223,9.61439323425293,7.41816711425781,7.12560987472534,9.39843273162842,15.9737281799316,15.2655601501465,18.6253967285156,48.7999992370605,4,12.1999998092651,45.7000007629395,0,0,0,0,0,1,1,1,1,4251.8876953125,7874.806640625,0,2972.9560546875,5218.5654296875,5048.986328125,5508.3818359375,2525.5009765625,2,0,0,0,0,0,0,1778.1689453125,7.48333930969238,1.49788343906403,184.222503662109,Ville-Marie,NA,,6312,"c(300195.8125, 5041728)"
464,Saint-Jacques,Saint-Laurent,Saint-Jacques,Saint-Laurent,19/11/2008,1,3431.92041015625,8438.2998046875,2154.53759765625,0,6283.76171875,3525475,0,4807367.5,3,8.1408748626709,9.04053592681885,7.67533111572266,0,8.74572372436523,15.0755262374878,0,15.3856601715088,42.7999992370605,3,14.3000001907349,37.2000007629395,0,0,0,1,1,1,0,1,1,0,224.037353515625,0,1030.57189941406,8438.2998046875,541.008728027344,0,1636.30249023438,3,0,0,0,0,0,0,1255.23400878906,7.13507747650146,0.843829989433289,34.3192024230957,Ville-Marie,NA,,6314,"c(300395.46875, 5040731.5)"
1391,Place d'Armes,Saint-Jacques,Place d'Armes,Saint-Jacques,19/11/2008,0,8652.8203125,6944.4375,337.678802490234,2646.3740234375,3960.38500976562,229759.953125,12191506,15645318,0,9.06564140319824,8.84569644927979,5.82209491729736,7.88094615936279,8.28409671783447,12.3447904586792,16.3162498474121,16.5656814575195,52.9000015258789,4,13.1999998092651,47.5999984741211,0,1,0,1,0,1,1,1,0.5,4883.49609375,748.450744628906,2060.94165039062,2617.08837890625,0,680.409790039062,0,4606.8720703125,2,0,0,0,0,0,0,1099.84594726562,7.00292539596558,0.694443762302399,86.528205871582,Ville-Marie,NA,,6315,"c(300295.0625, 5040558.5)"
465,Saint-Jacques,Saint-Pierre,Saint-Jacques,Saint-Pierre,19/11/2008,0,8221.341796875,8786.9892578125,603.784362792969,1616.82067871094,6566.38427734375,1168334.25,5106076.5,27573618,0,9.01448917388916,9.08102703094482,6.40321683883667,7.38821697235107,8.78971862792969,13.9710903167725,15.4459419250488,17.1323699951172,42,4,10.5,36,0,0,0,0,0,0,1,1,0,3973.2314453125,1861.99938964844,4813.7578125,1266.22595214844,0,1935.01904296875,0,3158.09692382812,2,0,0,0,0,0,0,921.153991699219,6.82562732696533,0.878698945045471,82.2134170532227,Ville-Marie,NA,,6317,"c(300164.53125, 5040309)"
466,Saint-Laurent,Viger,Saint-Laurent,Viger,13/11/2008,0,3483.7578125,21441.509765625,1061.62292480469,3570.25244140625,16809.634765625,742476.0625,2620046.5,33559900,2,8.1558666229248,9.97308444976807,6.96755409240723,8.18039226531982,9.72970771789551,13.5177459716797,14.7787027359009,17.3288421630859,59,4,14.8000001907349,52.5999984741211,0,0,0,0,0,1,1,1,1,0,733.854736328125,14500.96875,1889.63488769531,6940.54150390625,160.889846801758,0,699.378356933594,2,0,0,1,0,0,0,1148.86804199219,7.04653263092041,2.14415097236633,34.8375778198242,Ville-Marie,NA,,6324,"c(300213.21875, 5040846)"
361,Sainte-Catherine,Saint-Laurent,Sainte-Catherine,Saint-Laurent,04/12/2008,0,13699.78515625,18370.623046875,587.111999511719,1944.57470703125,15838.935546875,2934736.5,4436776.5,149378784,17,9.5251350402832,9.81850814819336,6.37521600723267,7.57279920578003,9.67022609710693,14.8921279907227,15.3054389953613,18.8219966888428,48.7999992370605,4,12.1999998092651,47.9000015258789,0,0,0,0,0,0,1,1,1,0,4998.59716796875,0,2281.61791992188,16244.6787109375,5055.033203125,2125.94384765625,1364.53649902344,2,0,0,0,0,0,0,1049.20202636719,6.95578527450562,1.8370623588562,136.997848510742,Ville-Marie,NA,,6325,"c(299813.125, 5041107.5)"
364,Sainte-Catherine,Saint-Urbain,Sainte-Catherine,Saint-Urbain,16/03/2009,0,17184.7890625,19459.982421875,2448.806640625,1997.18237304688,15013.994140625,2363909.5,13869846,150581648,4,9.75177955627441,9.8761157989502,7.8033561706543,7.5994930267334,9.61673831939697,14.6758270263672,16.4452285766602,18.8300151824951,58.5,4,14.6000003814697,50.5999984741211,0,0,0,0,0,0,1,1,1,12633.43359375,5676.5263671875,0,965.331298828125,0,6944.70703125,6826.55029296875,3598.22509765625,2,0,0,1,0,0,0,901,6.80350542068481,1.9459981918335,171.847885131836,Ville-Marie,NA,,6353,"c(299735.6875, 5040981)"
434,Berri,Viger,Berri,Viger,13/11/2008,0,1086.82739257812,27569.474609375,2644.96801757812,3290.30395507812,21634.203125,725608.125,1000735.875,11514169,2,6.99101781845093,10.2244644165039,7.88041400909424,8.09873485565186,9.98203086853027,13.4947652816772,13.8162460327148,16.2590885162354,77.9000015258789,4,19.5,68.5,1,1,0,1,1,0,1,1,0,4046.5283203125,352.972625732422,14593.6796875,180.59065246582,8929.2666015625,257.752105712891,0,295.511962890625,5,0,0,0,0,0,0,1720.52001953125,7.45038175582886,2.75694751739502,10.8682737350464,Ville-Marie,NA,,6368,"c(300502.90625, 5041400.5)"
442,René-Lévesque,Saint-Hubert,RenÚ-LÚvesque,Saint-Hubert,02/12/2008,0,2535.94458007812,30805.109375,2878.20361328125,2285.90454101562,25641,1934107,1514975.125,32822432,4,7.83832120895386,10.3354358673096,7.96492195129395,7.73451709747314,10.1519479751587,14.4751558303833,14.2309103012085,17.3066234588623,89.8000030517578,3,29.8999996185303,85.5,1,0,0,0,0,0,0,0,1,3542.68920898438,784.983642578125,11849.6845703125,752.445434570312,2928.17895507812,463.669097900391,12484.5556640625,534.846374511719,7,0,0,0,0,0,0,1788.47595214844,7.48911905288696,3.08051085472107,25.3594455718994,Ville-Marie,NA,,6391,"c(300374.6875, 5041612.5)"
3527,Papineau,Ville-Marie,Papineau,Ville-Marie,24/04/2009,0,925.481018066406,84386.0859375,0,7860.91015625,76525.171875,0,1000459.375,56309844,0,6.83031415939331,11.3431577682495,0,8.96965789794922,11.2453746795654,0,13.8159704208374,17.8463802337646,157.5,4,39.4000015258789,82.5,1,1,0,1,0,0,1,1,0,8204.5888671875,67.3077087402344,41493.765625,674.759826660156,7038.46435546875,53.8461685180664,27649.265625,129.567337036133,8,0,0,0,0,0,0,2751.98803710938,7.92007875442505,8.43860816955566,9.25481033325195,Ville-Marie,NA,,6421,"c(301076.75, 5042280)"
430,Amherst,Saint-Antoine,Amherst,Saint-Antoine,17/06/2009,0,1027.90515136719,11974.1357421875,4347.3564453125,213.955596923828,7412.82373046875,449073.71875,75948.4609375,4960837,1,6.93527793884277,9.39050388336182,8.37732315063477,5.36576890945435,8.91096687316895,13.0149421691895,11.2378101348877,15.4170846939087,63.0999984741211,4,15.8000001907349,54.2000007629395,0,0,1,1,1,1,1,1,0.5,957.266845703125,42.1272583007812,0,444.863861083984,306.177825927734,291.520629882812,10710.69140625,249.393371582031,3,0,0,0,0,0,1,2098.40698242188,7.64893388748169,1.19741356372833,10.2790517807007,Ville-Marie,NA,,6425,"c(300761.21875, 5041677)"
615,Cartier,Maisonneuve,Cartier,Maisonneuve,25/03/2009,0,3174.3623046875,19997.814453125,2006.58666992188,145.827529907227,17845.400390625,653556.1875,55864.1328125,20113510,5,8.06286239624023,9.90337753295898,7.6041898727417,4.98242521286011,9.78950119018555,13.3901844024658,10.9306783676147,16.8169021606445,59.9000015258789,4,15,50.4000015258789,0,0,0,0,0,1,1,1,0.5,0,383.083618164062,17649.01953125,783.043151855469,2348.79541015625,1682.53015136719,0,325.705444335938,3,0,0,0,0,0,0,2816.73388671875,7.9433331489563,1.99978148937225,31.7436237335205,Ville-Marie,NA,,6447,"c(300646.59375, 5042668.5)"
618,Dorion,Sainte-Catherine,Dorion,Sainte-Catherine,22/09/2009,0,6651.79931640625,5741.8564453125,767.902282714844,346.380737304688,4627.57373046875,626904.6875,362002.9375,9487890,9,8.80264282226562,8.65553760528564,6.64366292953491,5.84753894805908,8.43978786468506,13.3485498428345,12.7994079589844,16.0655269622803,51.5999984741211,4,12.8999996185303,40.7000007629395,0,0,0,0,0,1,1,1,1,1343.37084960938,3978.69067382812,0,816.386047363281,0,1045.10119628906,4398.48583984375,811.621154785156,3,0,0,0,0,0,0,2861.09692382812,7.95896053314209,0.57418566942215,66.5179901123047,Ville-Marie,NA,,6469,"c(300783.96875, 5042637.5)"
620,Dufresne,Sainte-Catherine,Dufresne,Sainte-Catherine,15/04/2009,0,1425.37768554688,8962.3134765625,346.057891845703,293.269409179688,8322.9853515625,62510.3125,80887.765625,2904812.75,0,7.26219177246094,9.10078430175781,5.84660577774048,5.68109178543091,9.02677631378174,11.0430870056152,11.3008184432983,14.8818798065186,48.2999992370605,4,12.1000003814697,44.4000015258789,0,0,0,0,0,1,1,1,1,465.32080078125,699.551696777344,0,180.63542175293,158.365478515625,387.545074462891,8338.626953125,157.645462036133,3,0,0,1,0,0,0,3478.40600585938,8.15432929992676,0.896231353282928,14.253776550293,Ville-Marie,NA,,6480,"c(301121.96875, 5043154)"
619,Dufresne,Maisonneuve,Dufresne,Maisonneuve,15/04/2009,0,995.136962890625,9392.44140625,185.737289428711,328.461730957031,8878.2421875,48801.06640625,58253.0625,3402497,0,6.90288019180298,9.14766120910645,5.22433280944824,5.79441976547241,9.09135913848877,10.7955074310303,10.9725522994995,15.0400199890137,47.5999984741211,4,11.8999996185303,41.4000015258789,0,0,0,0,0,0,1,1,1,475.096435546875,353.060119628906,8917.3447265625,201.983245849609,0,262.742431640625,0,177.351135253906,3,0,0,0,0,0,0,3481.01196289062,8.15507793426514,0.939244151115417,9.9513692855835,Ville-Marie,NA,,6481,"c(301009.78125, 5043226)"
640,La Fontaine,Papineau,La Fontaine,Papineau,15/04/2009,0,1190.55163574219,8590.8388671875,1.95512902736664,999.071105957031,7589.81201171875,324.270233154297,244361.703125,2649185.25,0,7.08217191696167,9.05845165252686,0.670455992221832,6.90682601928711,8.93456172943115,5.78157711029053,12.4064054489136,14.7897634506226,35.9000015258789,4,9,30.3999996185303,0,0,0,0,0,0,1,1,0,7323.91455078125,149.434753417969,459.455413818359,298.869506835938,0,165.856155395508,807.468444824219,576.391174316406,2,0,0,1,0,0,0,2756.52807617188,7.92172718048096,0.859083890914917,11.9055166244507,Ville-Marie,NA,,6498,"c(300360.40625, 5042746)"
622,Frontenac,Sainte-Catherine,Frontenac,Sainte-Catherine,22/04/2009,0,504.137023925781,19005.8125,2416.53979492188,3816.41259765625,12772.8603515625,515878.625,641246,3362005,0,6.2228479385376,9.85249996185303,7.79009199142456,8.24706554412842,9.455078125,13.1536273956299,13.3711681365967,15.0280475616455,64.3000030517578,4,16.1000003814697,52.9000015258789,1,0,0,0,1,0,1,1,0.5,0,213.478225708008,2615.96313476562,68.9698867797852,8248.6904296875,146.150466918945,8141.15869140625,75.538444519043,5,1,1,0,0,0,0,3701.82104492188,8.21658039093018,1.90058124065399,5.0413703918457,Ville-Marie,NA,,6507,"c(301241, 5043343)"
621,Frontenac,Maisonneuve,Frontenac,Maisonneuve,13/02/2009,0,395.362396240234,17458.9453125,2316.42016601562,248.800689697266,14893.7236328125,239523.578125,23204.390625,2688795.75,0,5.97980308532715,9.76760673522949,7.74777793884277,5.51665210723877,9.6086950302124,12.3864068984985,10.0520973205566,14.8046035766602,61.0999984741211,4,15.3000001907349,48.2999992370605,0,0,0,0,1,0,1,1,0.5,0,93.2649765014648,4465.54345703125,133.814971923828,12993.4013671875,64.8799819946289,0,103.402473449707,4,0,0,2,0,0,0,3701.2900390625,8.2164363861084,1.74589455127716,3.95362401008606,Ville-Marie,NA,,6510,"c(301126.78125, 5043412.5)"
648,Frontenac,Ontario,Frontenac,Ontario,28/05/2009,0,12135.7353515625,24601.48828125,1919.89831542969,2332.89965820312,20348.689453125,3180032,7025362.5,120134512,4,9.40390968322754,10.1105623245239,7.56002807617188,7.75486707687378,9.92077159881592,14.9724016189575,15.7650365829468,18.6041221618652,58.5,4,14.6000003814697,52,0,1,0,1,0,0,1,1,1,0,2475.666015625,7326.12353515625,3557.54541015625,11294.28515625,5489.2578125,5981.07861328125,613.265991210938,3,0,0,1,0,0,0,3742.92309570312,8.22762203216553,2.46014881134033,121.357353210449,Ville-Marie,NA,,6512,"c(300687.875, 5043678.5)"
